item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,is_gold,label_weak,weak_confidence,weak_reason,label_final
sent_003613,106162,متخصص زنان و زایمان,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,7,تحت نظر,تحت نظر,,,,,,,2670,0,0,0,0.94,informational,0.0
sent_002596,336354,جراح و متخصص استخوان و مفاصل - ارتوپدی,5.0,1,service_neg,0.0,0.0,0.0,,5.7,4.8,0.9,strong_positive|thanks|kind,1,1,30,159,واقعن بهترین دکتر هستن مهربان خوش اخلاق اولین ویزیت پام درمان شد هم تشخیصش عالی بود هم داروهایی که برام نوشتن خدا خیرش بده آرزوی سلامتی دارم برای این دکتر عزیز,واقعن دکتر هستن مهربان خوش‌اخلاق ویزیت پام درمان تشخیصش داروهایی برام نوشتن خدا خیرش بده آرزوی سلامتی دارم دکتر عزیز,,,,,,,65244,1,0,1,0.95,pos_strong,1.0
sent_006553,202134,متخصص گوش و حلق و بینی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,10,کام برجسته,کام برجسته,,,,,,,25031,0,0,0,0.94,informational,0.0
sent_005826,127452,متخصص مغز و اعصاب و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,13,مرتبه اول بود,مرتبه,,,,,,,16419,0,0,0,0.94,informational,0.0
sent_000811,271770,جراح و متخصص زنان و زایمان,5.0,1,high_pos,0.0,0.0,0.0,,3.5,2.6,0.9,skilled|kind,0,0,3,19,صبور مهربان وکاربلد,صبور مهربان وکاربلد,,,,,,,44644,1,0,1,0.8799999999999999,pos_kw,1.0
sent_003427,214346,جراح و متخصص زنان و زایمان - فلوشیپ نازایی,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,3,13,خیلی شلوغ مطب,شلوغ مطب,,,,,,,28057,-1,0,-1,0.78,neg_kw,-1.0
sent_000133,252603,فلوشیپ طب مادر و جنین - پریناتولوژی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,15,سنوگرافی 7 هفته,سنوگرافی هفته,,,,,,,40482,0,0,0,0.94,informational,0.0
sent_004102,258576,متخصص و جراح مغز و اعصاب - دیسک و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,23,درمان رو تازه شروع کردم,درمان تازه,,,,,,,42615,0,0,0,0.9,early_stage,0.0
sent_003330,173496,متخصص زنان و زایمان,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,22,هنوز آزمایش نشون ندادم,آزمایش نشون ندادم,,,,,,,20641,0,0,0,0.94,informational,0.0
sent_001455,100246,متخصص پوست ، مو و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,تحت درمان هستم,درمان هستم,,,,,,,44,0,0,0,0.94,informational,0.0
sent_000708,306184,متخصص ارتوپدی ( جراحی استخوان و مفاصل ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,13,57,یکی از آشنا هامون مریض ایشون هست و از عملکرد شون راضی است,آشنا هامون مریض ایشون هست عملکرد شون راضی,,,,,,,53065,0,0,0,0.94,informational,0.0
sent_003424,253548,متخصص زنان و زایمان,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,2,10,ویزیت بارد,ویزیت بارد,,,,,,,41167,0,0,0,0.94,informational,0.0
sent_000273,258576,متخصص و جراح مغز و اعصاب - دیسک و ستون فقرات,5.0,1,mid_neg,1.8,1.8,0.0,long_wait,0.9,0.0,0.9,,0,0,21,102,سلام دو روز پیش همسرم پارگی دیسک کمر و تنگی کانال نخاعی داشتن که توسط ایشون جراحی شد منتظر نتیجه عملیم,سلام روز همسرم پارگی دیسک کمر تنگی کانال نخاعی توسط ایشون جراحی منتظر نتیجه عملیم,,,,,,,42538,0,0,0,0.94,informational,0.0
sent_007400,306984,متخصص پوست ، مو و زیبایی و لیزر,5.0,1,high_pos,0.0,0.0,0.0,,4.4,3.5,0.9,strong_positive|kind,0,0,21,103,دکتر بسیار با صبر و حوصله و فوق العاده خوش برخوردی هستند از نظر تخصص هم واقعا در رشته خودشون عالی هستند,دکتر صبر حوصله فوق‌العاده خوش برخوردی تخصص واقعا رشته خودشون,,,,,,,53366,1,0,1,0.95,pos_strong,1.0
sent_003285,114729,جراح و متخصص زنان ، زایمان,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,2,10,اخلاق عالی,اخلاق,,,,,,,9464,1,0,1,0.87,pos_kw,1.0
sent_000331,126428,متخصص ارتوپدی ، جراح اندوسکوپی دیسک,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,28,بسیار دکتر خوب و عالمی هستند,دکتر عالمی,,,,,,,15662,1,0,1,0.87,pos_kw,1.0
sent_000176,197495,متخصص گوش و حلق و بینی,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,17,77,با سلام مشکل گوش داشتم و هنوز تحت درمان هستم برخورد آقای دکتر و منشی عالی هست,سلام مشکل گوش داشتم درمان هستم برخورد دکتر منشی هست,,,,,,,23494,1,0,1,0.87,pos_kw,1.0
sent_003110,205627,جراح و متخصص زنان ، زایمان و نازایی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,8,47,دکتر بسیار عالی و خوش برخورد و توانایی می باشند,دکتر خوش‌برخورد توانایی می‌باشند,,,,,,,25322,1,0,1,0.95,pos_strong,1.0
sent_003061,105809,متخصص گوش و حلق و بینی ، جراح زیبایی بینی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,15,عفونت گوش داشتم,عفونت گوش داشتم,,,,,,,2201,0,0,0,0.94,informational,0.0
sent_001819,128467,متخصص مغز و اعصاب,5.0,1,mid_neg,1.8,1.8,0.0,long_wait,0.9,0.0,0.9,,0,0,14,83,سردرد های فوق العاده شدید داشتم و دکتر برایم ام ار ای نوشت و منتظر تشخیص ایشان هستم,سردرد‌های فوق‌العاده شدید داشتم دکتر برایم‌ام ار‌ای نوشت منتظر تشخیص هستم,,,,,,,17538,1,0,1,0.87,pos_kw,1.0
sent_007115,294781,متخصص جراحی مغز و اعصاب,5.0,1,random,0.0,0.0,0.0,,2.7,1.8,0.9,improved,0,0,16,73,فعلا تحت درمانم ام آر آی نوشتن برام برای میگرن هم دارو دادن خیلی بهتر شدم,فعلا درمانم ام آر آی نوشتن برام میگرن دارو شدم,,,,,,,50011,1,0,1,0.8,pos_kw,1.0
sent_004440,281603,متخصص گوش و حلق و بینی و جراحی سر و گردن,5.0,1,service_neg,0.0,0.0,0.0,,0.9,0.0,0.9,,1,1,14,65,عمل بینی داشتم عمل بدون درد بود و قیمت منصفانه و کارشون خیلی خوبه,عمل بینی داشتم عمل بدون درد قیمت منصفانه کارشون خوبه,,,,,,,46673,-1,0,-1,0.78,neg_kw,-1.0
sent_001725,112601,متخصص مغز و اعصاب و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,18,فعلا ام ار ای کردم,فعلا ام ار‌ای,,,,,,,7104,0,0,0,0.94,informational,0.0
sent_004729,125913,متخصص پوست و مو و زیبایی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,15,بیماری مولوسکوم,بیماری مولوسکوم,,,,,,,15031,0,0,0,0.94,informational,0.0
sent_005077,283513,جراح و متخصص زنان ، زایمان و نازایی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,28,138,خیلی دکتر دقیق و عالی ای هستن مشکلم درد و عفونت بود که پزشک دیگه تشخیص نمیدادن ولی این پزشک فهمید علاوه بر عفونت واژن عفونت ادراری هم دارم,دکتر دقیق عالی‌ای هستن مشکلم درد عفونت پزشک دیگه تشخیص نمیدادن پزشک فهمید عفونت واژن عفونت ادراری دارم,,,,,,,47029,1,0,1,0.87,pos_kw,1.0
sent_000488,113444,متخصص زنان زایمان,5.0,1,topup_pref,0.0,0.0,0.0,,3.2,2.3,0.9,thanks|kind,1,0,14,89,فوق العاده مهربان وقت میگذارن برای بیماران من کلینیک ابوریحان توسط ایشون ویزیت شدم ممنونم,فوق‌العاده مهربان وقت میگذارن بیماران کلینیک ابوریحان توسط ایشون ویزیت شدم ممنونم,,,,,,,8195,1,0,1,0.95,pos_strong,1.0
sent_004897,322367,متخصص پوست ، مو ، زیبایی و لیزر,5.0,1,service_neg,0.0,0.0,0.0,,4.7,3.8,0.9,strong_positive|thanks,1,1,149,725,من اولین بار بود به مطب خانوم دکتر مراجعه کردم و از قبل نمی شناختم مشکلم هم این بود که لای انگشت دستم آلرژی زده بود بخاطر استفاده از انگشتر بدل خانوم دکتر انقددر با صبر و حوصله به همه ی حرفام گوش دادن و تشخیص اگزما دادن دو تا داروی دستساز نوشتن با یه شوینده ی مخصوص که همگی فوق العاده عالی بودن و مشکلی که یک ماه و نیم باهاش درگیر بودم توی دو روز استفاده از پمادی که ایشون دستورشو نوشتن برطرف شد خیلی ازشون ممنونم که برای بیمار وقت میزارن و با احترام برخورد میکنن همچنین برای پوست صورتم هم مجدد یک محلول دستساز تجویز کردن درضمن من سرخود انتی بیوتیک می خوردم که ایشون گفتن مصرف رو قطع کن در کل دارو و چرخ خشک کن الکی هم تجویز نمیکنن که به بدن آسیب برسه با اینکه بسیار جوان هستن اما بنظرم مثل یک پزشک با تجربه بودن ممنونم ازشون,مطب خانوم دکتر مراجعه نمی‌شناختم مشکلم لای انگشت دستم آلرژی زده_بود بخاطر استفاده انگشتر بدل خانوم دکتر انقددر صبر حوصله همه‌ی حرفام گوش تشخیص اگزما داروی دستساز نوشتن یه شوینده‌ی مخصوص همگی فوق‌العاده مشکلی ماه نیم باهاش درگیر بودم توی روز استفاده پمادی ایشون دستورشو نوشتن برطرف ازشون ممنونم بیمار وقت میزارن احترام برخورد میکنن پوست صورتم مجدد محلول دستساز تجویز درضمن سرخود انتی بیوتیک می‌خوردم ایشون گفتن مصرف قطع کن دارو چرخ خشک‌کن الکی تجویز نمیکنن بدن آسیب برسه جوان هستن بنظرم پزشک تجربه ممنونم ازشون,,,,,,,59354,1,0,1,0.95,pos_strong,1.0
sent_007462,116613,متخصص مغز و اعصاب و ستون فقرات,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,3,18,ویزیت دقیقی نکردند,ویزیت دقیقی نکردند,,,,,,,11022,0,0,0,0.94,informational,0.0
sent_000112,322618,متخصص پوست ، مو ، زیبایی و لیزر,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,5,27,تشخیص درست هزینه درمان بالا,تشخیص درست هزینه درمان,,,,,,,59516,-1,0,-1,0.8,neg_kw,-1.0
sent_007053,325603,متخصص گوش و حلق و بینی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,3,20,عالیه فوق العاده خوب,عالیه فوق‌العاده,,,,,,,61198,1,0,1,0.95,pos_strong,1.0
sent_005431,316614,متخصص جراحی استخوان و مفاصل ( ارتوپدی ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,42,جراحی تاندوم انگشت فعلا ک نتیجه ای نگرفتیم,جراحی تاندوم انگشت فعلا نتیجه‌ای نگرفتیم,,,,,,,56043,0,0,0,0.94,informational,0.0
sent_003261,322367,متخصص پوست ، مو ، زیبایی و لیزر,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,9,55,داروهایی که تجویز کردند اصلا تو داروخانه ها پیدا نمی شد,داروهایی تجویز اصلا داروخانه‌ها نمی‌شد,,,,,,,59334,-1,0,-1,0.81,neg_kw,-1.0
sent_005682,113197,متخصص بیماری های مغز و اعصاب,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,12,تشنج و اعصاب,تشنج اعصاب,,,,,,,7469,0,0,0,0.94,informational,0.0
sent_006145,190486,متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,16,11 نیتبکینتب نمن,11 نیتبکینتب نمن,,,,,,,22553,0,0,0,0.94,informational,0.0
sent_001547,340561,متخصص جراح مغز و اعصاب و ستون فقرات - فلوشیپ جراحی قاعده جمجمه,5.0,1,random,0.0,0.0,0.0,,2.5,1.6,0.9,skilled,0,0,10,51,خسته نباشید دکتر فتاحی پزشکی حاذق با اخلاق خوب هستن,خسته نباشید دکتر فتاحی پزشکی حاذق اخلاق هستن,,,,,,,65940,1,0,1,0.85,pos_kw,1.0
sent_002053,211804,فلوشیپ ناباروری - جراح و متخصص زنان و زایمان و نازایی,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,24,143,سلام به دلیل بیماری استراحت مطلق بودم ویزیت آنلاین شدم اما خانم دکترخیلی دقیق باآزمایش هایی که براشون فرستادم تشخیصشون دقیق وبرام قابل قبول بود,سلام دلیل بیماری استراحت مطلق بودم ویزیت آنلاین شدم خانم دکترخیلی دقیق باآزمایش براشون فرستادم تشخیصشون دقیق وبرام قابل‌قبول,,,,,,,26940,0,0,0,0.94,informational,0.0
sent_003963,250071,متخصص و جراح ارتوپدی,5.0,1,random,0.0,0.0,0.0,,1.9,1.0,0.9,kind,0,0,10,52,دکتر فوق العاده خوبی هستن با حوصله و با معلومات زیاد,دکتر فوق‌العاده هستن حوصله معلومات,,,,,,,39997,1,0,1,0.95,pos_strong,1.0
sent_004882,238052,متخصص ارتوپدی - جراح استخوان و مفاصل و ستون فقرات,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,15,خیلی راضی نیستم,راضی نیستم,,,,,,,36036,0,0,0,0.94,informational,0.0
sent_003969,116462,متخصص گوش و حلق و بینی و جراحی زیبایی بینی,5.0,1,mixed,1.8,1.8,0.0,long_wait,4.4,3.5,0.9,strong_positive|kind,1,0,21,88,بسیا عالی و با حوصله و با 2 جلسه کاملا مشکل برطرف شد فقط از لحاظ تایم مطب خیلی شلوغ هستن,بسیا حوصله جلسه مشکل برطرف تایم مطب شلوغ هستن,,,,,,,10600,0,0,0,0.85,mixed_service,0.0
sent_000459,119814,جراح و متخصص ارتوپدی و فلوشیپ ارتوپدی کودکان,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,10,45,پا مو جراحی کردن بسیار راضی بودم از این استاد,پا مو جراحی راضی بودم استاد,,,,,,,11841,0,0,0,0.94,informational,0.0
sent_006492,106162,متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,25,120,دکتر خوبی هستن اما کلا با زایمان طبیعی مشکل داشتن و ازش بدگویی میکردن و خب به عنوان پزشک زنان دیگه انتخاب من نخواهند بود,دکتر هستن کلا زایمان طبیعی مشکل ازش بدگویی میکردن خب عنوان پزشک زنان دیگه انتخاب نخواهند_بود,,,,,,,2535,1,0,1,0.78,pos_kw,1.0
sent_000936,126058,جراح اعصاب و ستون فقرات,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,3,20,غده استخوانی هیپوفیز,غده استخوانی هیپوفیز,,,,,,,15349,0,0,0,0.94,informational,0.0
sent_007354,290593,متخصص مغز و اعصاب ( نورولوژی ),5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,9,مشکل خواب,مشکل خواب,,,,,,,49380,0,0,0,0.94,informational,0.0
sent_006472,335606,متخصص پوست مو زیبایی,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,9,53,برای جراحی و برداشتنخال مراجعه کردیم بسیار راضی بودیم,جراحی برداشتنخال مراجعه کردیم راضی بودیم,,,,,,,64962,0,0,0,0.94,informational,0.0
sent_002866,109981,تخصص بیماریهای پوست و مو,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,12,لک پوست صورت,لک پوست صورت,,,,,,,4837,0,0,0,0.94,informational,0.0
sent_001732,191069,متخصص جراحی مغز و اعصاب,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,6,بدک نی,بدک نی,,,,,,,22742,0,0,0,0.94,informational,0.0
sent_006471,298923,متخصص مغز و اعصاب ( نورولوژی ),5.0,1,high_pos,0.0,0.0,0.0,,3.2,2.3,0.9,thanks|kind,0,0,43,214,من اضطراب و استرس خیلی شدیدی دارم و امروز به ایشون برای اولین بار مراجعه کردم با دانش و سواد بسیار بالایی که دارن خیلی صبورانه و دلسوزانه من رو راهنمایی کردن و با حوصله ی زیاد علل رو بررسی کردن ازشون بینهایت ممنونم,اضطراب استرس شدیدی دارم امروز ایشون مراجعه دانش سواد بالایی دارن صبورانه دلسوزانه راهنمایی حوصله‌ی علل بررسی ازشون بینهایت ممنونم,,,,,,,50390,1,0,1,0.8400000000000001,pos_kw,1.0
sent_004915,261269,متخصص جراحی مغز و اعصاب دیسک و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,10,عمل داشتیم,عمل داشتیم,,,,,,,43258,0,0,0,0.94,informational,0.0
sent_007720,219108,متخصص جراحی کلیه مجاری ادراری (ارولوژی),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,21,104,به نظرم معمولی بود گفت تو سن 70 حتما پروستات بزرگ شده سونو دادیم اصلا مشکلی نبود ولی الکی دارو نوشته بود,نظرم معمولی سن 70 حتما پروستات بزرگ‌شده سونو دادیم اصلا مشکلی نبود الکی دارو نوشته_بود,,,,,,,28940,0,0,0,0.94,informational,0.0
sent_003953,123101,جراح و متخصص زنان ، زایمان و نازایی,5.0,1,topup_pref,0.0,0.0,0.0,,3.5,2.6,0.9,skilled|kind,1,0,9,45,دکتر بسیار حاذق مهربون صبور و منشی بسیار مودب,دکتر حاذق مهربون صبور منشی مودب,,,,,,,13487,1,0,1,0.8799999999999999,pos_kw,1.0
sent_002577,129353,فلوشیپ نازایی,2.5,0,high_neg,6.4,4.800000000000001,1.6,strong_negative|rude_behavior,0.0,0.0,0.0,,1,1,27,131,از سایت اصلا نوبت نگیرید چون اصلا به قوانین نوبت توجهی ندارند و نوبت تلفنی و حضوری همه رو جمع می کنند و منشیها خیلی بد برخورد کردند,سایت اصلا نوبت نگیرید اصلا قوانین نوبت توجهی نوبت تلفنی حضوری منشیها بد برخورد,,,,,,,17909,-1,0,-1,0.86,neg_kw,-1.0
sent_002464,316614,متخصص جراحی استخوان و مفاصل ( ارتوپدی ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,فعلا کفش نوشته,فعلا کفش نوشته,,,,,,,56049,0,0,0,0.94,informational,0.0
sent_002876,300177,فوق تخصص مغز واعصاب کودکان و نوجوانان,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,3,13,ویزیت بار اول,ویزیت,,,,,,,50948,0,0,0,0.94,informational,0.0
sent_003583,269066,فلوشیپ جراحی زانو و متخصص ارتوپدی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,8,43,هنوز یه جراحی دیگه دارم نمی توانم قضاوت کنم,یه جراحی دیگه دارم نمی‌توانم قضاوت,,,,,,,44440,0,0,0,0.94,informational,0.0
sent_000584,190449,متخصص زنان و زایمان,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,1.0,1.0,0.0,kind,1,0,9,49,دکتر خوبیه ومطبش آرامش داره خیلی معطلی زیاد نداره,دکتر خوبیه ومطبش آرامش داره معطلی نداره,,,,,,,22429,0,0,0,0.85,mixed_service,0.0
sent_002095,191069,متخصص جراحی مغز و اعصاب,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,44,جراحی آنوریسم مغزی عمل جراحی موفقیت آمیز بود,جراحی آنوریسم مغزی عمل جراحی موفقیت‌آمیز,,,,,,,22757,0,0,0,0.94,informational,0.0
sent_007851,275481,متخصص گوش و حلق و بینی,5.0,1,topup_pref,0.0,0.0,0.0,,5.0,4.1,0.9,strong_positive|skilled,1,0,16,83,سنگ لوزه داشتم برام تخلیه کردن در مطب بهترینن واقعا بسیار کاربلد و منصف و خوش اخلاق,سنگ لوزه داشتم برام تخلیه مطب بهترینن واقعا کاربلد منصف خوش‌اخلاق,,,,,,,44985,1,0,1,0.95,pos_kw,1.0
sent_000083,116621,فلوشیپ انکولوژی زنان ، لاپاروسکوپی و کولپوسکوپی,5.0,1,mixed,1.8,1.8,0.0,long_wait,3.4,2.5,0.9,strong_positive,1,0,16,77,دکتر که عالی بودن تشخیص شون عالی تر ولی مطب خیلی شلوغ بود و معطلی بسیاار زیاد,دکتر تشخیص شون عالی‌تر مطب شلوغ معطلی بسیاار,,,,,,,11074,0,0,0,0.85,mixed_service,0.0
sent_002956,127839,متخصص و جراح زنان و زایمان ، نازایی - دارای بورد تخصصی,2.5,0,service_neg,1.6,0.0,1.6,,1.0,1.0,0.0,kind,1,0,59,257,برای تست پاپسمیر رفته بودم و چکاپ دکتر خوبی هستن و کار و خوب لنجام دادن ولی منشی در رفت و آمد هست تو اتاق و حس آرامش و از دست میده آدم حتی موقع معاینه واقعا معذب میشه آدم جلو در باشی و همه میبینن به نظرم باید بذاره بیمار بیاد بیرون بعد هر کاری داره بره داخل,تست پاپسمیر رفته_بودم چکاپ دکتر هستن کار لنجام منشی هست اتاق حس آرامش دست میده آدم موقع معاینه واقعا معذب میشه آدم جلو باشی میبینن نظرم بذاره بیمار بیاد کاری داره بره داخل,,,,,,,16796,1,0,1,0.95,pos_strong,1.0
sent_005063,107730,متخصص مغز و اعصاب و ستون فقرات,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,2,18,خیلی فوق العاده ان,فوق‌العاده‌ان,,,,,,,3534,1,0,1,0.87,pos_kw,1.0
sent_002340,114331,متخصص مغز و اعصاب و ستون فقرات,5.0,1,topup_pref,0.0,0.0,0.0,,3.2,2.3,0.9,thanks|kind,1,0,33,167,سلام قبلا نظرم را کفتم بسیار دکتر خوب وقت گذاشتن برای مریض خونسرد وآرام به حرفهای مریض گوش میکنه عجله ای درکار نیست مرد دلسوزی هست من مشکلاتم با ویزیتی کرد حل شد ممنون,سلام قبلا نظرم کفتم دکتر وقت گذاشتن مریض خونسرد وآرام حرفهای مریض گوش میکنه عجله‌ای درکار نیست مرد دلسوزی هست مشکلاتم ویزیتی ممنون,,,,,,,9159,1,0,1,0.95,pos_strong,1.0
sent_000145,120963,جراح گوش ، حلق و بینی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,21,دخترم عمل داشت بدنبود,دخترم عمل بدنبود,,,,,,,12628,0,0,0,0.94,informational,0.0
sent_005724,123101,جراح و متخصص زنان ، زایمان و نازایی,2.5,0,topup_pref,1.6,0.0,1.6,,1.0,1.0,0.0,kind,0,0,6,30,خوب بسیار با حوصله و خوش اخلاق,حوصله خوش‌اخلاق,,,,,,,13452,1,0,1,0.8300000000000001,pos_kw,1.0
sent_001030,277765,متخصص گوش حلق بینی و جراحی سر و گردن,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,17,85,من اسمش رو از دیگران شنیدم و تجربه ویزیت ایشون رو نداشتم وبری دوستم میخوام نوبت بگیرم,اسمش شنیدم تجربه ویزیت ایشون نداشتم وبری دوستم میخوام نوبت بگیرم,,,,,,,45629,-1,0,-1,0.8,neg_service,-1.0
sent_002016,287448,فلوشیپ صرع و متخصص بیماریهای مغز و اعصاب و ستون فقرات,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,5,23,ازصفرتا صد نمره 40 میدم,ازصفرتا صد نمره 40 میدم,,,,,,,48310,-1,0,-1,0.78,neg_kw,-1.0
sent_001344,130755,متخصص ارتوپدی و جراح ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,51,253,از بستگان خانم میانسالی هستن که با درد شانه به ایشون مراجعه کردن و جهت ایشان تشخیص شانه یخ زده داده شد و توصیه به تزریق پی ار پی داخل شانه و فیزیوتراپی شدن و انجام ام ار ای در حال حاضر فیزوتراپیشون تموم شده و ام ار ای هم انجام دادن مجدد قراره مراجعه کنن,بستگان خانم میانسالی هستن درد شانه ایشون مراجعه جهت تشخیص شانه یخ‌زده داده_شد توصیه تزریق ار داخل شانه فیزیوتراپی انجام‌ام ار‌ای حاضر فیزوتراپیشون تموم و‌ام ار‌ای انجام مجدد قراره مراجعه کنن,,,,,,,19024,0,0,0,0.94,informational,0.0
sent_000668,131109,جراح ارتوپد و فلوشیپ جراحی دست-شانه ،ارنج,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,38,فعلا عمل انجام داده ام نتیجه مشخص نیست,فعلا عمل انجام داده‌ام نتیجه نیست,,,,,,,19409,0,0,0,0.94,informational,0.0
sent_003390,127062,فلوشیپ جراحی زانو,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,7,41,جراحی کردن و ویزیت ماهیانه نوبت می خواهیم,جراحی ویزیت ماهیانه نوبت می‌خواهیم,,,,,,,16174,0,0,0,0.94,informational,0.0
sent_005059,225754,جراح و متخصص گوش و حلق و بینی،زیبایی بینی,5.0,1,random,0.0,0.0,0.0,,2.7,1.8,0.9,improved,0,0,6,29,گرفتگی بینی داشتم و درمان شدم,گرفتگی بینی داشتم درمان شدم,,,,,,,32226,1,0,1,0.8,pos_kw,1.0
sent_007093,256400,زنان ، زایمان و نازایی,5.0,1,service_neg,0.0,0.0,0.0,,3.5,2.6,0.9,skilled|kind,1,1,46,223,دکتر بافی خیلی خوش برخورد و مهربون و ماهر هستن فضا ومحیط مطب خیلی خوب و با آرامش هست منشی مطبشون خوش برخورد مهربون و صبور هستن من زائده پوستی داشتم خانم دکتر با سرعت و دقت خوب اما بدون بی حسی برداشتن دوست داشتم بی حسی میزدن,دکتر بافی خوش‌برخورد مهربون ماهر هستن فضا ومحیط مطب آرامش هست منشی مطبشون خوش‌برخورد مهربون صبور هستن زائده پوستی داشتم خانم دکتر سرعت دقت بدون حسی برداشتن دوست داشتم حسی میزدن,,,,,,,42110,1,0,1,0.95,pos_strong,1.0
sent_002481,110102,متخصص ارتوپدی ( جراح استخوان و مفاصل ),2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,0,0,13,61,من ی جلسه رفتم برای پئ آرپی آزنو و آرنج فعلا منتظر نتیجه هستم,من‌ی جلسه رفتم پئ آرپی آزنو آرنج فعلا منتظر نتیجه هستم,,,,,,,5058,0,0,0,0.9,early_stage,0.0
sent_003556,269066,فلوشیپ جراحی زانو و متخصص ارتوپدی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,5,29,جراحی داشتیم وکارشون عالی بود,جراحی داشتیم وکارشون,,,,,,,44461,1,0,1,0.87,pos_kw,1.0
sent_001038,328904,فلوشیپ انکولوژی زنان ( سرطان شناسی ),2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,17,بیماری آندومتریوز,بیماری آندومتریوز,,,,,,,62596,0,0,0,0.94,informational,0.0
