doctor_id,comments_used,doc_token_len_est,top_terms,top_terms_scored
100246,122,455,پوسته | جوش | پوسته پوسته | رفع تشخیص | جوش صورت | خارش بدن | پوست | ریزش | شدم جوش | خارش | صورتم | ریزش مو | مو | صورت | سرعت,پوسته:0.1141 | جوش:0.0973 | پوسته پوسته:0.0942 | رفع تشخیص:0.0942 | جوش صورت:0.0925 | خارش بدن:0.0915 | پوست:0.0908 | ریزش:0.0871 | شدم جوش:0.0854 | خارش:0.0834 | صورتم:0.0830 | ریزش مو:0.0812 | مو:0.0799 | صورت:0.0790 | سرعت:0.0785
291009,141,673,بینی | پلیپ بینی | جراحی پلیپ | جراحی بینی | پلیپ | وز | عمل لوزه | عمل بینی | لوزه | بینی انجام | انحراف بینی | بینی داشتم | بینی سلام | گوش سینوزیت | بیمارستان میلاد,بینی:0.1028 | پلیپ بینی:0.1007 | جراحی پلیپ:0.0985 | جراحی بینی:0.0971 | پلیپ:0.0946 | وز:0.0934 | عمل لوزه:0.0887 | عمل بینی:0.0884 | لوزه:0.0870 | بینی انجام:0.0853 | انحراف بینی:0.0833 | بینی داشتم:0.0797 | بینی سلام:0.0795 | گوش سینوزیت:0.0753 | بیمارستان میلاد:0.0736
292515,99,407,دکتر مرادی | مرادی | ریزش سکه | سکه ایی | رنگ | سکه | پوست | وقت بگیرم | پوستی | سفید | اسکار | ریزش | پوستی داشتم | سرکه | جوش الان,دکتر مرادی:0.1541 | مرادی:0.1470 | ریزش سکه:0.1043 | سکه ایی:0.0971 | رنگ:0.0971 | سکه:0.0944 | پوست:0.0849 | وقت بگیرم:0.0810 | پوستی:0.0802 | سفید:0.0799 | اسکار:0.0759 | ریزش:0.0696 | پوستی داشتم:0.0664 | سرکه:0.0646 | جوش الان:0.0646
293297,93,325,می‌شوم | درمان کمردرد | درمان تشنج | درمان سردرد | اخلاق مودب | درمان میگرن | درمان‌ام اس | ام آر‌ای | درمان‌ام | تشنج | سردرد | کمردرد | مسولیت | آر‌ای | میگرن,می‌شوم:0.1663 | درمان کمردرد:0.1534 | درمان تشنج:0.1534 | درمان سردرد:0.1250 | اخلاق مودب:0.1225 | درمان میگرن:0.1213 | درمان‌ام اس:0.1168 | ام آر‌ای:0.1125 | درمان‌ام:0.1088 | تشنج:0.1044 | سردرد:0.1012 | کمردرد:0.0968 | مسولیت:0.0921 | آر‌ای:0.0910 | میگرن:0.0875
293669,16,100,نفت | سنگ‌شکن | کلیه | سنگ کلیه | سنگ | وعالیی | سواد راضی | کیله | عمل کیله | سنگ‌شکن کلیه | راضی‌ان | کارشون سواد | خوش‌اخلاق نیست | جراح همسرم | جراحی درست,نفت:0.1858 | سنگ‌شکن:0.1590 | کلیه:0.1561 | سنگ کلیه:0.1445 | سنگ:0.1353 | وعالیی:0.1304 | سواد راضی:0.1304 | کیله:0.1304 | عمل کیله:0.1304 | سنگ‌شکن کلیه:0.1304 | راضی‌ان:0.1304 | کارشون سواد:0.1304 | خوش‌اخلاق نیست:0.1304 | جراح همسرم:0.1304 | جراحی درست:0.1304
293689,64,227,بارداری | باردار | سزارین شدم | باردار بودم | مراقبت‌های بارداری | تشخیص سریع | سزارین | مراقبت‌های | کیست داشتم | زایمانمم | تخصص عاالی | هستن خدارو | درمانم دکترخوبی | بارداری زنان | قند,بارداری:0.1316 | باردار:0.1098 | سزارین شدم:0.0997 | باردار بودم:0.0988 | مراقبت‌های بارداری:0.0979 | تشخیص سریع:0.0970 | سزارین:0.0937 | مراقبت‌های:0.0924 | کیست داشتم:0.0910 | زایمانمم:0.0903 | تخصص عاالی:0.0903 | هستن خدارو:0.0903 | درمانم دکترخوبی:0.0903 | بارداری زنان:0.0903 | قند:0.0903
293872,24,145,میکنن درد | وقت میزاشتن | حوصله ومتین | داشتم مهربونه | گوش دقیق | درد شکم | قرار ادامه | قیمتشون | باسواد مریض | مریض واقعا | راهنمایی کمک | بادقت حوصله‌ای | معاینات دقیق | صبور درد | بروزی هستن,میکنن درد:0.1077 | وقت میزاشتن:0.1077 | حوصله ومتین:0.1077 | داشتم مهربونه:0.1077 | گوش دقیق:0.1077 | درد شکم:0.1077 | قرار ادامه:0.1077 | قیمتشون:0.1077 | باسواد مریض:0.1077 | مریض واقعا:0.1077 | راهنمایی کمک:0.1077 | بادقت حوصله‌ای:0.1077 | معاینات دقیق:0.1077 | صبور درد:0.1077 | بروزی هستن:0.1077
294781,114,548,کمر سلام | دیسک | خی | دکتر خی | میگرن | دیسک کمر | کمر | مشکل دیسک | میگرن داشتم | حساس | مغزی | خونریزی مغزی | جواب‌ام | کمر عمل | فعلا ام,کمر سلام:0.0902 | دیسک:0.0889 | خی:0.0839 | دکتر خی:0.0839 | میگرن:0.0832 | دیسک کمر:0.0813 | کمر:0.0811 | مشکل دیسک:0.0790 | میگرن داشتم:0.0719 | حساس:0.0718 | مغزی:0.0685 | خونریزی مغزی:0.0676 | جواب‌ام:0.0669 | کمر عمل:0.0638 | فعلا ام:0.0632
295516,203,693,زانو | طاووسی | دکتر طاووسی | مفاصل | درد شانه | خار | کمر خوب | زانو درد | شانه | زانو داشتم | زانو دارم | تشخیص درد | آرتروز | مشکل شانه | درد مچ,زانو:0.0906 | طاووسی:0.0872 | دکتر طاووسی:0.0872 | مفاصل:0.0767 | درد شانه:0.0721 | خار:0.0719 | کمر خوب:0.0718 | زانو درد:0.0705 | شانه:0.0705 | زانو داشتم:0.0692 | زانو دارم:0.0690 | تشخیص درد:0.0690 | آرتروز:0.0649 | مشکل شانه:0.0637 | درد مچ:0.0628
297300,48,236,پوستی درمان | پوستی | بودم خال | خدا عمرشان | داشتم دوسال | دکتر انصاری | حاذق ودرعین | شدم بیماران | ودرمانشون | اومدیم تشخیص | هایفوتراپی | کارش حرفه | شدم ودرمان | خارش قرمزی | متعهد خوش‌برخورد,پوستی درمان:0.0950 | پوستی:0.0939 | بودم خال:0.0884 | خدا عمرشان:0.0884 | داشتم دوسال:0.0884 | دکتر انصاری:0.0884 | حاذق ودرعین:0.0884 | شدم بیماران:0.0884 | ودرمانشون:0.0884 | اومدیم تشخیص:0.0884 | هایفوتراپی:0.0884 | کارش حرفه:0.0884 | شدم ودرمان:0.0884 | خارش قرمزی:0.0884 | متعهد خوش‌برخورد:0.0884
297689,66,430,طالبی | دکتر سینا | سینا | زانو | رباط | رباط داشتم | نگرفتم مشکل | جراحی تعویض | تعویض زانو | زانو مشکل | زانو دکتر | عمل پا | تعویض | مفصل زانو | آسیب‌دیده,طالبی:0.1764 | دکتر سینا:0.1429 | سینا:0.1261 | زانو:0.1116 | رباط:0.0898 | رباط داشتم:0.0857 | نگرفتم مشکل:0.0825 | جراحی تعویض:0.0822 | تعویض زانو:0.0812 | زانو مشکل:0.0799 | زانو دکتر:0.0762 | عمل پا:0.0756 | تعویض:0.0748 | مفصل زانو:0.0738 | آسیب‌دیده:0.0714
298923,46,254,تشنج | وتحت درمان | حرف بیمار | هستن واین | وانرژی مثبت | بررسی ازشون | وانرژی | بینهایت ممنونم | فعلا زود | روز هفته | یردرد | دارم امروز | بیمار متوجه | شدیدی دارم | بیکران,تشنج:0.0980 | وتحت درمان:0.0924 | حرف بیمار:0.0845 | هستن واین:0.0845 | وانرژی مثبت:0.0845 | بررسی ازشون:0.0845 | وانرژی:0.0845 | بینهایت ممنونم:0.0845 | فعلا زود:0.0845 | روز هفته:0.0845 | یردرد:0.0845 | دارم امروز:0.0845 | بیمار متوجه:0.0845 | شدیدی دارم:0.0845 | بیکران:0.0845
299975,293,1452,رنجبر | دکتر رنجبر | کلیه | کلیه داشتم | سنگ | سنگ کلیه | جراحی سنگ | پروستات | اختیاری | سنگ داشتم | تومن | مشکل کلیه | ادراری | معرفی مراجعه | ادراری مراجعه,رنجبر:0.1104 | دکتر رنجبر:0.1063 | کلیه:0.0779 | کلیه داشتم:0.0748 | سنگ:0.0746 | سنگ کلیه:0.0720 | جراحی سنگ:0.0688 | پروستات:0.0688 | اختیاری:0.0677 | سنگ داشتم:0.0665 | تومن:0.0664 | مشکل کلیه:0.0634 | ادراری:0.0620 | معرفی مراجعه:0.0585 | ادراری مراجعه:0.0585
300138,47,208,سینه | زایمان طبیعی | زایمان | طبیعی | شفیعیان | دکتربرای | عمومی پزشک | توضیح میدم | زیبایی سلام | کارشون انرژی | نگرانم | بود چکاب | سال حامله | منظمی پریود | برخورد توضیحات,سینه:0.1115 | زایمان طبیعی:0.1103 | زایمان:0.1045 | طبیعی:0.1011 | شفیعیان:0.0970 | دکتربرای:0.0970 | عمومی پزشک:0.0970 | توضیح میدم:0.0970 | زیبایی سلام:0.0970 | کارشون انرژی:0.0970 | نگرانم:0.0970 | بود چکاب:0.0970 | سال حامله:0.0970 | منظمی پریود:0.0970 | برخورد توضیحات:0.0970
300177,231,1103,حیدری | تشنج | تشنج پسرم | پسرم تشنج | اوتیسم | تشنج دخترم | فعالی | تشنج خدا | تشنج نتیجه | انحراف چشم | دکتر مرتضی | مرتضی | آنقدر | بچه‌ام | اتیسم,حیدری:0.1287 | تشنج:0.0959 | تشنج پسرم:0.0870 | پسرم تشنج:0.0842 | اوتیسم:0.0818 | تشنج دخترم:0.0765 | فعالی:0.0764 | تشنج خدا:0.0672 | تشنج نتیجه:0.0672 | انحراف چشم:0.0672 | دکتر مرتضی:0.0672 | مرتضی:0.0641 | آنقدر:0.0641 | بچه‌ام:0.0627 | اتیسم:0.0617
301270,31,142,سال دخترم | هستم انشالاه | ودرحال معالجه | موثر عمل | وبا انرژی | دکترخیلی هست | کمر تازه | متخصص حرفه | موقعی باردار | بیماران هست | معالجه خوب | باتجربه دیسک | حرفه هستن | درد مشکلی | مجرب باتجربه,سال دخترم:0.1894 | هستم انشالاه:0.1173 | ودرحال معالجه:0.1173 | موثر عمل:0.1173 | وبا انرژی:0.1173 | دکترخیلی هست:0.1173 | کمر تازه:0.1173 | متخصص حرفه:0.1173 | موقعی باردار:0.1173 | بیماران هست:0.1173 | معالجه خوب:0.1173 | باتجربه دیسک:0.1173 | حرفه هستن:0.1173 | درد مشکلی:0.1173 | مجرب باتجربه:0.1173
301319,15,57,کلیه | سنگ کلیه | سنگ | کلیه دفع | ماهر خوب | حالب انجام | کلیه فوق‌العاده | هستم مرحله | برطرف جراحی | درس | دکتر محمد | موقع تشخیص | انسداد | دادم پزشک | هستن مشکلم,کلیه:0.2271 | سنگ کلیه:0.2103 | سنگ:0.1969 | کلیه دفع:0.1897 | ماهر خوب:0.1897 | حالب انجام:0.1809 | کلیه فوق‌العاده:0.1809 | هستم مرحله:0.1741 | برطرف جراحی:0.1741 | درس:0.1685 | دکتر محمد:0.1685 | موقع تشخیص:0.1685 | انسداد:0.1638 | دادم پزشک:0.1638 | هستن مشکلم:0.1597
301848,81,466,باقری | دکتر باقری | دررفتگی مکرر | شانه | مکرر شانه | دکتر نیما | پارگی تاندون | تاندون | دررفتگی | نیما | کتف | پارگی | عمل پیوند | بازو | کتف شانه,باقری:0.1593 | دکتر باقری:0.1256 | دررفتگی مکرر:0.1197 | شانه:0.1141 | مکرر شانه:0.1115 | دکتر نیما:0.1013 | پارگی تاندون:0.1001 | تاندون:0.1001 | دررفتگی:0.0969 | نیما:0.0966 | کتف:0.0929 | پارگی:0.0856 | عمل پیوند:0.0853 | بازو:0.0835 | کتف شانه:0.0834
301955,57,183,خوش‌برخورد ماهری | دکتر رضایی | راضی کار | کلیوی | کلیه | سنگ کلیه | کلیه انجام | رضایی | سنگ | عمل سنگ | پروستات | پدرم درمان | پروستات داشتم | تشخیص خوب | حرفه‌ای دکتر,خوش‌برخورد ماهری:0.1590 | دکتر رضایی:0.1590 | راضی کار:0.1516 | کلیوی:0.1505 | کلیه:0.1388 | سنگ کلیه:0.1385 | کلیه انجام:0.1372 | رضایی:0.1338 | سنگ:0.1296 | عمل سنگ:0.1234 | پروستات:0.1203 | پدرم درمان:0.1145 | پروستات داشتم:0.1103 | تشخیص خوب:0.1036 | حرفه‌ای دکتر:0.1036
302119,138,600,اپ رفتم | چک اپ | جراحی لاپاراسکوپی | سونو انجام | اپ | لاپاراسکوپی | دکتر زنان | سونو | خودشان | سونوگرافی | اف | ای | درمانشون | چکاپ | زنان,اپ رفتم:0.0904 | چک اپ:0.0798 | جراحی لاپاراسکوپی:0.0798 | سونو انجام:0.0780 | اپ:0.0749 | لاپاراسکوپی:0.0724 | دکتر زنان:0.0704 | سونو:0.0662 | خودشان:0.0658 | سونوگرافی:0.0654 | اف:0.0643 | ای:0.0618 | درمانشون:0.0598 | چکاپ:0.0587 | زنان:0.0578
302141,181,820,مغزی | مغزشون | سکته مغزی | مشکل فشار | سکته | چشم داشتم | تشنج | لرزش دست | میگرن | داروهای دکتر | فشار خون | ام‌اس دارم | فشار | لرزش | سردرد,مغزی:0.0775 | مغزشون:0.0755 | سکته مغزی:0.0717 | مشکل فشار:0.0703 | سکته:0.0698 | چشم داشتم:0.0683 | تشنج:0.0675 | لرزش دست:0.0666 | میگرن:0.0661 | داروهای دکتر:0.0652 | فشار خون:0.0651 | ام‌اس دارم:0.0638 | فشار:0.0629 | لرزش:0.0628 | سردرد:0.0620
302238,186,1287,دکتر شفیعی | شفیعی | اقدامات بارداری | گذاشتن راضی | حرفام گوش | کنارشون | واتساپ | حرفام | چکاپ | چکاپ رفته_بودم | دقیق باحوصله | دقت حرفام | باحوصله معاینه | پریودم | مهمترین,دکتر شفیعی:0.0773 | شفیعی:0.0773 | اقدامات بارداری:0.0624 | گذاشتن راضی:0.0624 | حرفام گوش:0.0597 | کنارشون:0.0595 | واتساپ:0.0595 | حرفام:0.0585 | چکاپ:0.0578 | چکاپ رفته_بودم:0.0573 | دقیق باحوصله:0.0565 | دقت حرفام:0.0554 | باحوصله معاینه:0.0554 | پریودم:0.0554 | مهمترین:0.0554
303239,102,447,لوزه | عمل لوزه | مشکل لوزه | شنوایی | گوشم | لوزه پسرم | گوش دخترم | بود عمل | حوصله درمان | تشخیص داده_نشد | میخوام ببینم | معاینه حاذق | توضیحات مشکل | باحوصله‌ای هست | سلام بچه,لوزه:0.1128 | عمل لوزه:0.1081 | مشکل لوزه:0.0889 | شنوایی:0.0820 | گوشم:0.0794 | لوزه پسرم:0.0776 | گوش دخترم:0.0765 | بود عمل:0.0725 | حوصله درمان:0.0697 | تشخیص داده_نشد:0.0643 | میخوام ببینم:0.0643 | معاینه حاذق:0.0643 | توضیحات مشکل:0.0643 | باحوصله‌ای هست:0.0643 | سلام بچه:0.0643
303951,69,238,سینوس | زوده | بینی | مشکل سینوس | عمل بینی | سینوزیت | قارچی | انحراف بینی | بسیارخوب | سلام عالیه | دوستان توصیه | دهنش | ماهر حوصله | تصادف عمل | مجرب دقیق,سینوس:0.1547 | زوده:0.1303 | بینی:0.1196 | مشکل سینوس:0.1153 | عمل بینی:0.1017 | سینوزیت:0.0939 | قارچی:0.0919 | انحراف بینی:0.0912 | بسیارخوب:0.0892 | سلام عالیه:0.0892 | دوستان توصیه:0.0892 | دهنش:0.0892 | ماهر حوصله:0.0892 | تصادف عمل:0.0892 | مجرب دقیق:0.0892
304018,250,1498,طباطبایی | جوش | ریزش | ریزش مو | مو | بدن مراجعه | خال مراجعه | پوستی رفتم | اگزما | پوستی | پوست | پوست خشک | دکتر برداشت | الهی | ومک,طباطبایی:0.0849 | جوش:0.0692 | ریزش:0.0668 | ریزش مو:0.0649 | مو:0.0630 | بدن مراجعه:0.0578 | خال مراجعه:0.0578 | پوستی رفتم:0.0577 | اگزما:0.0570 | پوستی:0.0563 | پوست:0.0560 | پوست خشک:0.0551 | دکتر برداشت:0.0551 | الهی:0.0534 | ومک:0.0530
304097,197,1000,آنتی بیوتیک | آنتی | سرفه‌های | سینوسی | بیوتیک | راضی نبودیم | نبودیم | گوشام | آبریزش بینی | سرفه‌های شدید | مشکل تشخیص | گوش دخترم | بزاقی | گوش داشتم | گوش‌درد,آنتی بیوتیک:0.0838 | آنتی:0.0806 | سرفه‌های:0.0805 | سینوسی:0.0780 | بیوتیک:0.0723 | راضی نبودیم:0.0709 | نبودیم:0.0676 | گوشام:0.0650 | آبریزش بینی:0.0650 | سرفه‌های شدید:0.0630 | مشکل تشخیص:0.0625 | گوش دخترم:0.0617 | بزاقی:0.0612 | گوش داشتم:0.0601 | گوش‌درد:0.0597
304855,303,1795,اذیتم | مرسی | خدمات | کار لیزر | ریزش | امینی | خشکی پوست | مزو | مو | ریزش مو | اگزما | جوش | co | پوست | لک,اذیتم:0.0721 | مرسی:0.0694 | خدمات:0.0689 | کار لیزر:0.0653 | ریزش:0.0640 | امینی:0.0622 | خشکی پوست:0.0615 | مزو:0.0610 | مو:0.0606 | ریزش مو:0.0604 | اگزما:0.0603 | جوش:0.0600 | co:0.0598 | پوست:0.0592 | لک:0.0592
305568,191,1266,عطار | دکتر عطار | سنجش | تراکم استخوان | تراکم | دیسک تنگی | بهامین | دارو نوشته | تنگی کانال | دکتر پرسنل | زانوهام | پرسنل | درمان تزریق | تنگی کانل | کانال,عطار:0.1003 | دکتر عطار:0.0937 | سنجش:0.0719 | تراکم استخوان:0.0692 | تراکم:0.0692 | دیسک تنگی:0.0635 | بهامین:0.0608 | دارو نوشته:0.0608 | تنگی کانال:0.0598 | دکتر پرسنل:0.0596 | زانوهام:0.0585 | پرسنل:0.0582 | درمان تزریق:0.0580 | تنگی کانل:0.0580 | کانال:0.0568
305849,73,333,بهبوده | ریزش | مو | پوستی | ریزش مو | خارش | مو درمان | معصومی | گرفتم برا | چربی شوره | عالین اخلاق | وکم | کرم ساختنی | فعلا میخوام | ورفتارشون,بهبوده:0.1079 | ریزش:0.0998 | مو:0.0994 | پوستی:0.0940 | ریزش مو:0.0931 | خارش:0.0817 | مو درمان:0.0800 | معصومی:0.0718 | گرفتم برا:0.0718 | چربی شوره:0.0718 | عالین اخلاق:0.0718 | وکم:0.0718 | کرم ساختنی:0.0718 | فعلا میخوام:0.0718 | ورفتارشون:0.0718
306184,113,577,دکتر خان | خان | محمدی | مفصل لگن | لگن | زانو | بستگانم | تعویض مفصل | تعویض | بیمار سلام | دستای | مفصل | عمل پروتز | مشکل لگن | هیپ,دکتر خان:0.1135 | خان:0.1041 | محمدی:0.1041 | مفصل لگن:0.0833 | لگن:0.0816 | زانو:0.0802 | بستگانم:0.0791 | تعویض مفصل:0.0789 | تعویض:0.0754 | بیمار سلام:0.0753 | دستای:0.0738 | مفصل:0.0723 | عمل پروتز:0.0699 | مشکل لگن:0.0678 | هیپ:0.0651
306193,80,323,زگیل تناسلی | تناسلی | تناسلی دکتر | زگیل | تناسلی مراجعه | کلیه | تناسلی داشتم | سنگ | سنگ کلیه | داشتم لیزر | درمان سنگ | سنگ‌شکن | پروستات | درمان نشده | شدم زگیل,زگیل تناسلی:0.1415 | تناسلی:0.1293 | تناسلی دکتر:0.1254 | زگیل:0.1117 | تناسلی مراجعه:0.1012 | کلیه:0.0994 | تناسلی داشتم:0.0945 | سنگ:0.0916 | سنگ کلیه:0.0895 | داشتم لیزر:0.0890 | درمان سنگ:0.0877 | سنگ‌شکن:0.0866 | پروستات:0.0800 | درمان نشده:0.0731 | شدم زگیل:0.0710
306984,125,784,سابسیژن | هایفو | جوش | عمیق داشتم | سابسیژن لیزر | شدم لیزر | کک | ریزش مو | هایفو انجام | ریزش | ومک | کک ومک | نتیجه راضی‌ام | مو | مشکل جوش,سابسیژن:0.0966 | هایفو:0.0874 | جوش:0.0795 | عمیق داشتم:0.0794 | سابسیژن لیزر:0.0794 | شدم لیزر:0.0794 | کک:0.0778 | ریزش مو:0.0759 | هایفو انجام:0.0757 | ریزش:0.0755 | ومک:0.0728 | کک ومک:0.0728 | نتیجه راضی‌ام:0.0728 | مو:0.0724 | مشکل جوش:0.0708
307581,72,410,سنگ | مودب خوش‌برخورد | کلیه | سنگ کلیه | مثانه داشتم | مثانه | سلام فعلا | ضمنا منشی | سنگ کمک | حضوری وقت | گیرکردن | عاالین | دق | محمودی | جراحی اصلا,سنگ:0.1037 | مودب خوش‌برخورد:0.1024 | کلیه:0.1007 | سنگ کلیه:0.0859 | مثانه داشتم:0.0854 | مثانه:0.0781 | سلام فعلا:0.0732 | ضمنا منشی:0.0681 | سنگ کمک:0.0681 | حضوری وقت:0.0681 | گیرکردن:0.0681 | عاالین:0.0681 | دق:0.0681 | محمودی:0.0681 | جراحی اصلا:0.0681
307594,48,220,فعالی | تشنج پسرم | تشنج | صبور کاربلد | فعلا دارو | پیگیری خدا | واسه مریض | پسرم ماهگی | دختر‌م | بستری دکتر | هست مغز | درمان تیک | دوره‌ی درمان | قلبش | بسیارعالی وقت,فعالی:0.1508 | تشنج پسرم:0.1386 | تشنج:0.1377 | صبور کاربلد:0.1172 | فعلا دارو:0.0898 | پیگیری خدا:0.0892 | واسه مریض:0.0892 | پسرم ماهگی:0.0892 | دختر‌م:0.0892 | بستری دکتر:0.0892 | هست مغز:0.0892 | درمان تیک:0.0892 | دوره‌ی درمان:0.0892 | قلبش:0.0892 | بسیارعالی وقت:0.0892
307733,32,130,مشهد | ژل | دکتر ایران | دکتر پوست | هستن ژل | دارم بدنم | ژل صورت | صدف داشتم | ایران حوصله | شکر ریزش | متخصص زیبایی | ویزیت درمانم | صورت خانم | لوپوس دارم | ایران متخصص,مشهد:0.1905 | ژل:0.1406 | دکتر ایران:0.1387 | دکتر پوست:0.1356 | هستن ژل:0.1180 | دارم بدنم:0.1180 | ژل صورت:0.1180 | صدف داشتم:0.1180 | ایران حوصله:0.1180 | شکر ریزش:0.1180 | متخصص زیبایی:0.1180 | ویزیت درمانم:0.1180 | صورت خانم:0.1180 | لوپوس دارم:0.1180 | ایران متخصص:0.1180
308366,85,428,زانو | تزریق آر | آرتروز زانو | رباط | acl | حاذقی دکتر | آرتروز | مشکل زانو | زانو انجام | پا درد | پارگی‌ای | محترم خوب | پارگی‌ای ال | نداشتن ممنون | فوق‌العاده دستشون,زانو:0.0955 | تزریق آر:0.0947 | آرتروز زانو:0.0831 | رباط:0.0730 | acl:0.0716 | حاذقی دکتر:0.0709 | آرتروز:0.0698 | مشکل زانو:0.0670 | زانو انجام:0.0635 | پا درد:0.0630 | پارگی‌ای:0.0630 | محترم خوب:0.0630 | پارگی‌ای ال:0.0630 | نداشتن ممنون:0.0630 | فوق‌العاده دستشون:0.0630
309021,215,843,سوختگی | پوست | پوستی | جوش | لیکن پلن | دارم کارش | گرفتم بیماری | بود قارچ | پلن | درمان گردید | پوسته | مشکل پوست | مو | بود لیزر | پوستی لیزر,سوختگی:0.0985 | پوست:0.0873 | پوستی:0.0845 | جوش:0.0801 | لیکن پلن:0.0786 | دارم کارش:0.0786 | گرفتم بیماری:0.0786 | بود قارچ:0.0750 | پلن:0.0750 | درمان گردید:0.0750 | پوسته:0.0744 | مشکل پوست:0.0738 | مو:0.0732 | بود لیزر:0.0721 | پوستی لیزر:0.0721
309225,16,47,صبور پزشک | خوبشون عالی | نمیتراشن | صبور راضی | بادقت باحوصله | حاذق جوش | تشخیص‌شان | پوستی رفع | خلی | پزشکای | پوست دکتر | خرج | محترم هستن | داشتم لیزر | مشکل لک,صبور پزشک:0.2227 | خوبشون عالی:0.2227 | نمیتراشن:0.2124 | صبور راضی:0.2124 | بادقت باحوصله:0.2124 | حاذق جوش:0.2124 | تشخیص‌شان:0.1923 | پوستی رفع:0.1875 | خلی:0.1833 | پزشکای:0.1833 | پوست دکتر:0.1795 | خرج:0.1795 | محترم هستن:0.1649 | داشتم لیزر:0.1649 | مشکل لک:0.1626
310044,121,605,عمل لوزه | لوزه | ممنون اقای | عفونت گوش | مشکل حنجره | حوصله معاینه | گوش داشتم | لوزه پسرم | حنجره | گوش دخترم | حلق | شنوایی | گوش | بینی | لوزه انجام,عمل لوزه:0.1019 | لوزه:0.1001 | ممنون اقای:0.0776 | عفونت گوش:0.0774 | مشکل حنجره:0.0743 | حوصله معاینه:0.0680 | گوش داشتم:0.0668 | لوزه پسرم:0.0656 | حنجره:0.0647 | گوش دخترم:0.0647 | حلق:0.0640 | شنوایی:0.0610 | گوش:0.0596 | بینی:0.0596 | لوزه انجام:0.0590
310364,253,1518,حسنی | عمل دیسک | سرخوردگی مهره | سرخوردگی | دنیا هست | دیسک | جراحان | بزرگ‌مرد | فر | مهره | تنگی کانال | کمر عمل | دیسک کمر | کانال | کمر,حسنی:0.0841 | عمل دیسک:0.0772 | سرخوردگی مهره:0.0772 | سرخوردگی:0.0747 | دنیا هست:0.0740 | دیسک:0.0716 | جراحان:0.0705 | بزرگ‌مرد:0.0705 | فر:0.0692 | مهره:0.0688 | تنگی کانال:0.0671 | کمر عمل:0.0665 | دیسک کمر:0.0657 | کانال:0.0647 | کمر:0.0642
310454,23,138,سمعک | به‌روز واقعا | ایشون نه‌تنها | نسخه موثر | پرسنل مودب | داشتم تنفس | عمل رفتار | موثر واقعا | تیم خوبش | صحیح درمانم | موقع جراحی | تشخیص کاربلد | برخورد تشخیصشونم | ارامش دقت | صبوری جواب,سمعک:0.1437 | به‌روز واقعا:0.1129 | ایشون نه‌تنها:0.1129 | نسخه موثر:0.1129 | پرسنل مودب:0.1129 | داشتم تنفس:0.1129 | عمل رفتار:0.1129 | موثر واقعا:0.1129 | تیم خوبش:0.1129 | صحیح درمانم:0.1129 | موقع جراحی:0.1129 | تشخیص کاربلد:0.1129 | برخورد تشخیصشونم:0.1129 | ارامش دقت:0.1129 | صبوری جواب:0.1129
310880,32,168,دکتر متینی | پزشک پرحوصله | روتین زنان | واقعا منصف | خروج رحم | توضیح عمل | عفونی داشتم | بحرانی | اخلاق رفتارعالی | مثانه بودم | رفتارعالی | مهربان توضیح | منشی پزشک | شرایط بحرانی | خوشرو مهربون,دکتر متینی:0.1017 | پزشک پرحوصله:0.1017 | روتین زنان:0.1017 | واقعا منصف:0.1017 | خروج رحم:0.1017 | توضیح عمل:0.1017 | عفونی داشتم:0.1017 | بحرانی:0.1017 | اخلاق رفتارعالی:0.1017 | مثانه بودم:0.1017 | رفتارعالی:0.1017 | مهربان توضیح:0.1017 | منشی پزشک:0.1017 | شرایط بحرانی:0.1017 | خوشرو مهربون:0.1017
310926,37,151,خوبیه مشکل | تزریق چربی | چربی | پوستی | مشکلم زگیل | استفاده دارم | قلم | ممنونم تزریق | سرم مراجعه | پسوریازیس تزریق | نوشتند بسیار | دستشونو می‌بوسم | دارم داروها | هست خشکی | تشخیص کمال,خوبیه مشکل:0.1573 | تزریق چربی:0.1330 | چربی:0.1280 | پوستی:0.1142 | مشکلم زگیل:0.1076 | استفاده دارم:0.1076 | قلم:0.1076 | ممنونم تزریق:0.1076 | سرم مراجعه:0.1076 | پسوریازیس تزریق:0.1076 | نوشتند بسیار:0.1076 | دستشونو می‌بوسم:0.1076 | دارم داروها:0.1076 | هست خشکی:0.1076 | تشخیص کمال:0.1076
311068,160,521,قطبی | زانو | عمل زانو | زدند | کمر کمردرد | تعویض مفصل | مفصل | تعویض | چپم | درد زانو | پیوند | پا | پام | کمر | رگ,قطبی:0.1206 | زانو:0.0937 | عمل زانو:0.0904 | زدند:0.0893 | کمر کمردرد:0.0893 | تعویض مفصل:0.0838 | مفصل:0.0811 | تعویض:0.0801 | چپم:0.0752 | درد زانو:0.0660 | پیوند:0.0628 | پا:0.0626 | پام:0.0620 | کمر:0.0618 | رگ:0.0617
